no,pips_ns_2,pips_t_9,pips_hm,pips_hm_l
server_039,12.5193,13.4836,13.3845,13.385,0.0,0.0,0.0,0.0,0.0,0.0
server_030,14.3633,15.1266,15.0858,15.1841,0.0,0.0,0.0,0.0,0.0,0.0
client_002,15.3557,15.5875,16.2166,16.138,0.0,0.0,0.0,0.0,0.0,0.0
server_035,13.8979,14.4872,14.3393,14.3778,0.0,0.0,0.0,0.0,0.0,0.0
server_003,30.6218,28.9568,33.055,32.5579,0.0,0.0,0.0,0.0,0.0,0.0
server_004,28.5111,27.8188,30.5098,30.3136,0.0,0.0,0.0,0.0,0.0,0.0
server_032,13.7603,14.575,14.3355,14.4324,0.0,0.0,0.0,0.0,0.0,0.0
server_017,16.0472,16.5035,16.5414,16.5111,0.0,0.0,0.0,0.0,0.0,0.0
server_027,14.9648,15.6448,15.9758,15.8704,0.0,0.0,0.0,0.0,0.0,0.0
client_006,21.5701,21.5618,21.4995,21.6176,0.0,0.0,0.0,0.0,0.0,0.0
server_018,15.7057,16.0862,16.0454,16.0061,0.0,0.0,0.0,0.0,0.0,0.0
server_022,15.5936,16.0541,16.0946,16.0931,0.0,0.0,0.0,0.0,0.0,0.0
server_021,15.4952,15.8945,15.9278,15.9138,0.0,0.0,0.0,0.0,0.0,0.0
server_029,14.6096,14.9914,14.8668,14.8561,0.0,0.0,0.0,0.0,0.0,0.0
server_015,12.0879,13.3548,13.2568,13.3078,0.0,0.0,0.0,0.0,0.0,0.0
server_009,25.5004,24.9517,26.8945,26.6796,0.0,0.0,0.0,0.0,0.0,0.0
server_023,14.8921,15.5449,16.0687,15.752,0.0,0.0,0.0,0.0,0.0,0.0
server_033,13.2988,14.0124,13.7853,13.8453,0.0,0.0,0.0,0.0,0.0,0.0
client_007,15.5546,15.947,15.8066,15.8544,0.0,0.0,0.0,0.0,0.0,0.0
spec_gobmk_001,13.6806,14.1624,14.0491,14.0536,0.0,0.0,0.0,0.0,0.0,0.0
server_036,12.5297,13.4386,13.3389,13.2959,0.0,0.0,0.0,0.0,0.0,0.0
spec_x264_001,13.8647,14.3006,14.2558,14.2558,0.0,0.0,0.0,0.0,0.0,0.0
server_020,15.7965,16.1376,16.2951,16.207,0.0,0.0,0.0,0.0,0.0,0.0
server_038,12.7068,13.6688,13.5328,13.5516,0.0,0.0,0.0,0.0,0.0,0.0
server_034,12.9059,13.7594,13.5702,13.6075,0.0,0.0,0.0,0.0,0.0,0.0
client_008,15.7897,16.0954,16.4051,16.4323,0.0,0.0,0.0,0.0,0.0,0.0
server_024,14.7474,15.5741,15.8073,15.5934,0.0,0.0,0.0,0.0,0.0,0.0
client_003,18.742,18.2821,18.9991,18.9893,0.0,0.0,0.0,0.0,0.0,0.0
spec_gobmk_002,13.3432,13.8685,13.7322,13.7415,0.0,0.0,0.0,0.0,0.0,0.0
server_019,16.4998,17.1602,16.9323,17.0797,0.0,0.0,0.0,0.0,0.0,0.0
server_016,14.9445,15.4494,15.5834,15.4423,0.0,0.0,0.0,0.0,0.0,0.0
client_001,21.344,20.8332,20.7172,20.6612,0.0,0.0,0.0,0.0,0.0,0.0
spec_gcc_001,19.1566,17.9579,18.9825,18.6401,0.0,0.0,0.0,0.0,0.0,0.0
spec_gcc_003,36.8079,31.9642,33.6446,33.3611,0.0,0.0,0.0,0.0,0.0,0.0
spec_perlbench_001,14.9216,15.0529,15.116,15.1292,0.0,0.0,0.0,0.0,0.0,0.0
server_031,14.3288,14.8519,14.6138,14.7295,0.0,0.0,0.0,0.0,0.0,0.0
server_011,26.0915,25.2356,27.5796,27.1998,0.0,0.0,0.0,0.0,0.0,0.0
server_010,25.3173,24.5717,26.7869,26.7511,0.0,0.0,0.0,0.0,0.0,0.0
server_037,12.7181,13.6885,13.5552,13.5668,0.0,0.0,0.0,0.0,0.0,0.0
server_001,29.1338,26.0053,30.4055,29.9042,0.0,0.0,0.0,0.0,0.0,0.0
spec_gcc_002,47.5527,41.5368,42.7509,42.8534,0.0,0.0,0.0,0.0,0.0,0.0
server_012,24.7438,24.237,26.1103,25.621,0.0,0.0,0.0,0.0,0.0,0.0
server_028,14.5254,15.019,14.9675,15.1123,0.0,0.0,0.0,0.0,0.0,0.0
server_013,25.6825,24.9362,26.8681,26.8847,0.0,0.0,0.0,0.0,0.0,0.0
server_014,13.1653,14.2682,14.2783,14.3089,0.0,0.0,0.0,0.0,0.0,0.0
client_004,21.8196,20.5984,22.55,22.2266,0.0,0.0,0.0,0.0,0.0,0.0
client_005,18.3367,17.9254,18.764,18.6299,0.0,0.0,0.0,0.0,0.0,0.0
server_025,15.0674,15.5387,16.0326,15.9325,0.0,0.0,0.0,0.0,0.0,0.0
server_026,15.0087,15.5397,16.0242,15.9331,0.0,0.0,0.0,0.0,0.0,0.0
server_002,11.2865,13.0948,12.824,12.6844,0.0,0.0,0.0,0.0,0.0,0.0
